Food_code,Seq_num,Additional_food_description,Start_date,End_date
11710361,1,Similac Organic,2017-01-01,2018-12-31
11710363,1,Similac Organic,2017-01-01,2018-12-31
11710367,1,Similac Organic,2017-01-01,2018-12-31
11710367,2,made with filtered tap water or well water,2017-01-01,2018-12-31
11710368,1,Similac Organic,2017-01-01,2018-12-31
11710368,3,made with bottled spring water,2017-01-01,2018-12-31
11710369,1,Similac Organic,2017-01-01,2018-12-31
11710369,3,made with Nursery water,2017-01-01,2018-12-31
11710369,4,Gerber Pure water,2017-01-01,2018-12-31
11710369,5,Beech-Nut Spring water,2017-01-01,2018-12-31
11710374,1,made with filtered tap water or well water,2017-01-01,2018-12-31
11710375,2,made with bottled spring water,2017-01-01,2018-12-31
11710376,2,made with Nursery water,2017-01-01,2018-12-31
11710376,3,Gerber Pure water,2017-01-01,2018-12-31
11710376,4,Beech-Nut Spring water,2017-01-01,2018-12-31
11710377,1,made with filtered tap water or well water,2017-01-01,2018-12-31
11710378,2,made with bottled spring water,2017-01-01,2018-12-31
11710379,2,made with Nursery water,2017-01-01,2018-12-31
11710379,3,Gerber Pure water,2017-01-01,2018-12-31
11710379,4,Beech-Nut Spring water,2017-01-01,2018-12-31
11710380,1,Similac Sensitive RS,2017-01-01,2018-12-31
11710380,2,Similac Sensitive for Spit-Up,2017-01-01,2018-12-31
11710381,1,Similac Sensitive RS,2017-01-01,2018-12-31
11710381,2,Similac Sensitive for Spit-Up,2017-01-01,2018-12-31
11710383,1,Similac Sensitive RS,2017-01-01,2018-12-31
11710383,2,Similac Sensitive for Spit-Up,2017-01-01,2018-12-31
11710383,3,"made with filtered tap water, well water, bottled water, or baby water",2017-01-01,2018-12-31
11710470,1,Simliac NeoSure,2017-01-01,2018-12-31
11710471,1,Similac NeoSure,2017-01-01,2018-12-31
11710473,1,Similac NeoSure,2017-01-01,2018-12-31
11710477,1,Similac Neosure,2017-01-01,2018-12-31
11710477,2,made with filtered tap water or well water,2017-01-01,2018-12-31
11710478,1,Similac Neosure,2017-01-01,2018-12-31
11710478,3,made with bottled spring water,2017-01-01,2018-12-31
11710479,1,Similac Neosure,2017-01-01,2018-12-31
11710479,3,made with Nursery water,2017-01-01,2018-12-31
11710479,4,Gerber Pure water,2017-01-01,2018-12-31
11710479,5,Beech-Nut Spring water,2017-01-01,2018-12-31
11710480,2,Similac Go and Grow Soy,2017-01-01,2018-12-31
11710481,2,Similac Go and Grow Soy,2017-01-01,2018-12-31
11710481,3,"made with filtered tap water, well water, bottled water, or baby water",2017-01-01,2018-12-31
11710620,1,Enfamil PREMIUM Newborn,2017-01-01,2018-12-31
11710621,1,Enfamil PREMIUM Newborn,2017-01-01,2018-12-31
11710626,1,Enfamil PREMIUM Newborn,2017-01-01,2018-12-31
11710627,1,made with filtered tap water or well water,2017-01-01,2018-12-31
11710627,2,Enfamil PREMIUM Newborn,2017-01-01,2018-12-31
11710628,1,made with bottled spring water,2017-01-01,2018-12-31
11710628,3,Enfamil PREMIUM Newborn,2017-01-01,2018-12-31
11710629,1,made with Nursery water,2017-01-01,2018-12-31
11710629,2,Gerber Pure water,2017-01-01,2018-12-31
11710629,3,Beech-Nut Spring water,2017-01-01,2018-12-31
11710629,4,Enfamil PREMIUM Newborn,2017-01-01,2018-12-31
11710630,1,Enfamil PREMIUM Infant,2017-01-01,2018-12-31
11710630,2,Enfamil LIPIL,2017-01-01,2018-12-31
11710630,3,Enfamil PREMIUM LIPIL,2017-01-01,2018-12-31
11710631,1,Enfamil PREMIUM Infant,2017-01-01,2018-12-31
11710631,2,Enfamil LIPIL,2017-01-01,2018-12-31
11710631,3,Enfamil PREMIUM LIPIL,2017-01-01,2018-12-31
11710632,1,Enfamil PREMIUM Infant,2017-01-01,2018-12-31
11710632,2,Enfamil LIPIL,2017-01-01,2018-12-31
11710632,3,Enfamil PREMIUM LIPIL,2017-01-01,2018-12-31
11710633,1,made with filtered tap water or well water,2017-01-01,2018-12-31
11710633,2,Enfamil PREMIUM Infant,2017-01-01,2018-12-31
11710633,3,Enfamil LIPIL,2017-01-01,2018-12-31
11710633,4,Enfamil PREMIUM LIPIL,2017-01-01,2018-12-31
11710634,3,Enfamil PREMIUM Infant,2017-01-01,2018-12-31
11710634,4,Enfamil LIPIL,2017-01-01,2018-12-31
11710634,5,Enfamil PREMIUM LIPIL,2017-01-01,2018-12-31
11710635,1,made with Nursery water,2017-01-01,2018-12-31
11710635,2,Gerber Pure water,2017-01-01,2018-12-31
11710635,3,Beech-Nut Spring water,2017-01-01,2018-12-31
11710635,4,Enfamil PREMIUM Infant,2017-01-01,2018-12-31
11710635,5,Enfamil LIPIL,2017-01-01,2018-12-31
11710635,6,Enfamil PREMIUM LIPIL,2017-01-01,2018-12-31
11710636,1,Enfamil PREMIUM Infant,2017-01-01,2018-12-31
11710636,2,Enfamil LIPIL,2017-01-01,2018-12-31
11710636,3,Enfamil PREMIUM LIPIL,2017-01-01,2018-12-31
11710637,1,made with filtered tap water or well water,2017-01-01,2018-12-31
11710637,2,Enfamil PREMIUM Infant,2017-01-01,2018-12-31
11710637,3,Enfamil LIPIL,2017-01-01,2018-12-31
11710637,4,Enfamil PREMIUM LIPIL,2017-01-01,2018-12-31
11710638,1,made with bottled spring water,2017-01-01,2018-12-31
11710638,3,Enfamil PREMIUM Infant,2017-01-01,2018-12-31
11710638,4,Enfamil LIPIL,2017-01-01,2018-12-31
11710638,5,Enfamil PREMIUM LIPIL,2017-01-01,2018-12-31
11710639,1,made with Nursery water,2017-01-01,2018-12-31
11710639,2,Gerber Pure water,2017-01-01,2018-12-31
11710639,3,Beech-Nut Spring water,2017-01-01,2018-12-31
11710639,4,Enfamil PREMIUM Infant,2017-01-01,2018-12-31
11710639,5,Enfamil LIPIL,2017-01-01,2018-12-31
11710639,6,Enfamil PREMIUM LIPIL,2017-01-01,2018-12-31
11710639,7,NS as to Enfamil variety,2017-01-01,2018-12-31
11710660,2,Enfamil A.R. LIPIL,2017-01-01,2018-12-31
11710661,2,Enfamil A.R. LIPIL,2017-01-01,2018-12-31
11710663,2,Enfamil A.R. LIPIL,2017-01-01,2018-12-31
11710664,2,made with filtered tap water or well water,2017-01-01,2018-12-31
11710664,3,Enfamil A.R. LIPIL,2017-01-01,2018-12-31
11710665,1,Enfamil EnfaCare LIPIL,2017-01-01,2018-12-31
11710666,1,Enfamil EnfaCare LIPIL,2017-01-01,2018-12-31
11710667,1,Enfamil EnfaCare LIPIL,2017-01-01,2018-12-31
11710668,3,made with bottled spring water,2017-01-01,2018-12-31
11710668,4,Enfamil A.R. Lipil,2017-01-01,2018-12-31
11710669,3,made with Nursery water,2017-01-01,2018-12-31
11710669,4,Gerber Pure water,2017-01-01,2018-12-31
11710669,5,Beech-Nut Spring water,2017-01-01,2018-12-31
11710669,6,Enfamil A.R. LIPIL,2017-01-01,2018-12-31
11710670,1,Enfamil Gentlease Lipil,2017-01-01,2018-12-31
11710671,1,Enfamil Gentlease Lipil,2017-01-01,2018-12-31
11710673,1,Enfamil Gentlease Lipil,2017-01-01,2018-12-31
11710674,1,made with filtered tap water or well water,2017-01-01,2018-12-31
11710674,2,Enfamil EnfaCare LIPIL,2017-01-01,2018-12-31
11710675,2,made with bottled spring water,2017-01-01,2018-12-31
11710675,3,Enfamil EnfaCare LIPIL,2017-01-01,2018-12-31
11710676,2,made with Nursery water,2017-01-01,2018-12-31
11710676,3,Gerber Pure water,2017-01-01,2018-12-31
11710676,4,Beech-Nut Spring water,2017-01-01,2018-12-31
11710676,5,Enfamil EnfaCare LIPIL,2017-01-01,2018-12-31
11710677,1,made with filtered tap water or well water,2017-01-01,2018-12-31
11710677,2,Enfamil Gentlease Lipil,2017-01-01,2018-12-31
11710678,2,Enfamil Gentlease Lipil,2017-01-01,2018-12-31
11710678,3,made with bottled spring water,2017-01-01,2018-12-31
11710679,2,Enfamil Gentlease Lipil,2017-01-01,2018-12-31
11710679,3,made with Nursery water,2017-01-01,2018-12-31
11710679,4,Gerber Pure water,2017-01-01,2018-12-31
11710679,5,Beech-Nut Spring water,2017-01-01,2018-12-31
11710680,1,Enfagrow PREMIUM Next Step LIPIL,2017-01-01,2018-12-31
11710680,2,Enfagrow PREMIUM,2017-01-01,2018-12-31
11710681,1,Enfagrow PREMIUM Next Step LIPIL,2017-01-01,2018-12-31
11710681,2,Enfagrow PREMIUM,2017-01-01,2018-12-31
11710683,1,Enfamil PREMIUM Next Step LIPIL,2017-01-01,2018-12-31
11710687,2,made with filtered tap water or well water,2017-01-01,2018-12-31
11710687,3,Enfamil PREMIUM Next Step LIPIL,2017-01-01,2018-12-31
11710687,4,Enfagrow PREMIUM,2017-01-01,2018-12-31
11710688,3,Enfamil PREMIUM Next Step LIPIL,2017-01-01,2018-12-31
11710688,4,made with bottled spring water,2017-01-01,2018-12-31
11710688,5,Enfagrow PREMIUM,2017-01-01,2018-12-31
11710689,3,Enfamil PREMIUM Next Step LIPIL,2017-01-01,2018-12-31
11710689,4,made with Nursery waters,2017-01-01,2018-12-31
11710689,5,Gerber Pure water,2017-01-01,2018-12-31
11710689,6,Beech-Nut Spring water,2017-01-01,2018-12-31
11710689,7,Enfagrow PREMIUM,2017-01-01,2018-12-31
11710690,1,Enfamil Gentlease Next Step LIPIL,2017-01-01,2018-12-31
11710697,1,made with filtered tap water or well water,2017-01-01,2018-12-31
11710697,2,Enfamil Gentlease Next Step LIPIL,2017-01-01,2018-12-31
11710698,2,made with bottled spring water,2017-01-01,2018-12-31
11710698,3,Enfamil Gentlease Next Step LIPIL,2017-01-01,2018-12-31
11710699,2,made with Nursery water,2017-01-01,2018-12-31
11710699,3,Gerber Pure water,2017-01-01,2018-12-31
11710699,4,Beech-Nut Spring water,2017-01-01,2018-12-31
11710699,5,Enfamil Gentlease Next Step LIPIL,2017-01-01,2018-12-31
11710800,1,all flavors,2017-01-01,2018-12-31
11710801,1,all flavors,2017-01-01,2018-12-31
11710805,1,all flavors,2017-01-01,2018-12-31
11710806,1,all flavors,2017-01-01,2018-12-31
11710910,1,Gerber Good Start Gentle Plus,2017-01-01,2018-12-31
11710911,1,Gerber Good Start Gentle Plus,2017-01-01,2018-12-31
11710912,1,Gerber Good Start Gentle Plus,2017-01-01,2018-12-31
11710913,1,Gerber Good Start Gentle Plus,2017-01-01,2018-12-31
11710914,1,made with filtered tap water or well water,2017-01-01,2018-12-31
11710914,2,Gerber Good Start Gentle Plus,2017-01-01,2018-12-31
11710915,2,made with bottled spring water,2017-01-01,2018-12-31
11710915,3,Gerber Good Start Gentle Plus,2017-01-01,2018-12-31
11710916,2,made with Nursery water,2017-01-01,2018-12-31
11710916,3,Gerber Pure water,2017-01-01,2018-12-31
11710916,4,Beech-Nut Spring water,2017-01-01,2018-12-31
11710916,5,Gerber Good Start Gentle Plus,2017-01-01,2018-12-31
11710917,1,made with filtered tap water or well water,2017-01-01,2018-12-31
11710917,2,Gerber Good Start Gentle Plus,2017-01-01,2018-12-31
11710918,2,made with bottled spring water,2017-01-01,2018-12-31
11710918,3,Gerber Good Start Gentle Plus,2017-01-01,2018-12-31
11710919,2,made with Nursery water,2017-01-01,2018-12-31
11710919,3,Gerber Pure water,2017-01-01,2018-12-31
11710919,4,Beech-Nut Spring water,2017-01-01,2018-12-31
11710919,5,Gerber Good Start Gentle Plus,2017-01-01,2018-12-31
11710919,6,NS as to Gerber variety,2017-01-01,2018-12-31
11710920,1,Gerber Good Start Soy Plus,2017-01-01,2018-12-31
11710923,1,Gerber Good Start Soy Plus,2017-01-01,2018-12-31
11710927,1,made with filtered tap water or well water,2017-01-01,2018-12-31
11710927,2,Gerber Good Start Soy Plus,2017-01-01,2018-12-31
11710928,2,made with bottled spring water,2017-01-01,2018-12-31
11710928,3,Gerber Good Start Soy Plus,2017-01-01,2018-12-31
11710929,2,made with Nursery water,2017-01-01,2018-12-31
11710929,3,Gerber Pure water,2017-01-01,2018-12-31
11710929,4,Beech-Nut Spring water,2017-01-01,2018-12-31
11710929,5,Gerber Good Start Soy Plus,2017-01-01,2018-12-31
11710930,1,Gerber Good Start 2 Gentle Plus,2017-01-01,2018-12-31
11710930,2,prepared from powder,2017-01-01,2018-12-31
11710930,3,"made with tap water, well water, bottled water, or baby water",2017-01-01,2018-12-31
11710940,1,Gerber Good Start 2 Protect Plus,2017-01-01,2018-12-31
11710940,2,prepared from powder,2017-01-01,2018-12-31
11710940,3,"made with tap water, well water, bottled water, or baby water",2017-01-01,2018-12-31
11710960,1,Parents' Choice,2017-01-01,2018-12-31
11710961,1,Parents' Choice,2017-01-01,2018-12-31
11710962,1,Parents' Choice,2017-01-01,2018-12-31
11710963,1,Parents' Choice,2017-01-01,2018-12-31
11710964,1,Parents' Choice,2017-01-01,2018-12-31
11710964,2,made with filtered tap water or well water,2017-01-01,2018-12-31
11710965,1,Parents' Choice,2017-01-01,2018-12-31
11710965,3,made with bottled spring water,2017-01-01,2018-12-31
11710966,1,Parents' Choice,2017-01-01,2018-12-31
11710966,3,made with Nursery water,2017-01-01,2018-12-31
11710966,4,Gerber Pure water,2017-01-01,2018-12-31
11710966,5,Beech-Nut Spring water,2017-01-01,2018-12-31
11710967,1,Parents' Choice,2017-01-01,2018-12-31
11710967,2,made with filtered tap water or well water,2017-01-01,2018-12-31
11710968,1,Parents' Choice,2017-01-01,2018-12-31
11710968,3,made with bottled spring water,2017-01-01,2018-12-31
11710969,1,Parents' Choice,2017-01-01,2018-12-31
11710969,3,made with Nursery water,2017-01-01,2018-12-31
11710969,4,Gerber Pure water,2017-01-01,2018-12-31
11710969,5,Beech-Nut Spring water,2017-01-01,2018-12-31
11720310,1,Enfamil ProSobee LIPIL,2017-01-01,2018-12-31
11720311,1,Enfamil ProSobee LIPIL,2017-01-01,2018-12-31
11720312,1,Enfamil ProSobee LIPIL,2017-01-01,2018-12-31
11720313,1,Enfamil ProSobee LIPIL,2017-01-01,2018-12-31
11720314,1,made with filtered tap water or well water,2017-01-01,2018-12-31
11720314,2,Enfamil ProSobee LIPIL,2017-01-01,2018-12-31
11720315,2,made with bottled spring water,2017-01-01,2018-12-31
11720315,3,Enfamil ProSobee LIPIL,2017-01-01,2018-12-31
11720316,2,made with Nursery water,2017-01-01,2018-12-31
11720316,3,Gerber Pure water,2017-01-01,2018-12-31
11720316,4,Beech-Nut Spring water,2017-01-01,2018-12-31
11720316,5,Enfamil ProSobee LIPIL,2017-01-01,2018-12-31
11720317,1,made with filtered tap water or well water,2017-01-01,2018-12-31
11720317,2,Enfamil ProSobee LIPIL,2017-01-01,2018-12-31
11720318,2,made with bottled spring water,2017-01-01,2018-12-31
11720318,3,Enfamil ProSobee LIPIL,2017-01-01,2018-12-31
11720319,2,made with Nursery water,2017-01-01,2018-12-31
11720319,3,Gerber Pure water,2017-01-01,2018-12-31
11720319,4,Beech-Nut Spring water,2017-01-01,2018-12-31
11720319,5,Enfamil ProSobee LIPIL,2017-01-01,2018-12-31
11720320,1,Enfamil Enfagrow Soy Next Step LIPIL,2017-01-01,2018-12-31
11720323,1,Enfamil Enfagrow Soy Next Step LIPIL,2017-01-01,2018-12-31
11720323,2,"made with filtered tap water, well water, bottled water, or baby water",2017-01-01,2018-12-31
11720410,1,Similac Isomil Advance,2017-01-01,2018-12-31
11720410,2,Similac Sensitive Isomil Soy,2017-01-01,2018-12-31
11720411,1,Similac Isomil Advance,2017-01-01,2018-12-31
11720411,2,Similac Sensitive Isomil Soy,2017-01-01,2018-12-31
11720412,1,Similac Isomil Advance,2017-01-01,2018-12-31
11720412,2,Similac Sensitive Isomil Soy,2017-01-01,2018-12-31
11720413,1,Similac Isomil Advance,2017-01-01,2018-12-31
11720413,2,Similac Sensitive Isomil Soy,2017-01-01,2018-12-31
11720414,1,Similac Isomil Advance,2017-01-01,2018-12-31
11720414,2,made with filtered water or tap water,2017-01-01,2018-12-31
11720414,3,Similac Sensitive Isomil Soy,2017-01-01,2018-12-31
11720415,1,Similac Isomil Advance,2017-01-01,2018-12-31
11720415,3,made with bottled spring water,2017-01-01,2018-12-31
11720415,4,Similiac Sensitive Isomil Soy,2017-01-01,2018-12-31
11720416,1,Similac Isomil Advance,2017-01-01,2018-12-31
11720416,3,made with Nursery water,2017-01-01,2018-12-31
11720416,4,Gerber Pure water,2017-01-01,2018-12-31
11720416,5,Beech-Nut Spring water,2017-01-01,2018-12-31
11720416,6,Similac Sensitive Isomil Soy,2017-01-01,2018-12-31
11720417,1,Similac Isomil Advance,2017-01-01,2018-12-31
11720417,2,made with filtered tap water or well water,2017-01-01,2018-12-31
11720417,3,Similac Senstivie Isomil Soy,2017-01-01,2018-12-31
11720418,1,Similac Isomil Advance,2017-01-01,2018-12-31
11720418,3,made with bottled spring water,2017-01-01,2018-12-31
11720418,4,Similiac Sensitive Isomil Soy,2017-01-01,2018-12-31
11720419,1,Similac Isomil Advance,2017-01-01,2018-12-31
11720419,3,made with Nursery water,2017-01-01,2018-12-31
11720419,4,Gerber Pure water,2017-01-01,2018-12-31
11720419,5,Beech-Nut Spring water,2017-01-01,2018-12-31
11720419,6,Similac Sensitive Isomil Soy,2017-01-01,2018-12-31
11720430,1,Similac Isomil DF Soy,2017-01-01,2018-12-31
11720431,1,Similac Isomil DF Soy,2017-01-01,2018-12-31
11720431,2,Similac Isomil DF soy,2017-01-01,2018-12-31
11720610,1,Gerber Good Start Soy Plus,2017-01-01,2018-12-31
11720611,1,Gerber Good Start Soy Plus,2017-01-01,2018-12-31
11720612,1,Gerber Good Start Soy Plus,2017-01-01,2018-12-31
11720613,1,Gerber Good Start Soy Plus,2017-01-01,2018-12-31
11720614,1,made with filtered tap water or well water,2017-01-01,2018-12-31
11720614,2,Gerber Good Start Soy Plus,2017-01-01,2018-12-31
11720615,2,made with bottled spring water,2017-01-01,2018-12-31
11720615,3,Gerber Good Start Soy Plus,2017-01-01,2018-12-31
11720616,2,made with Nursery water,2017-01-01,2018-12-31
11720616,3,Gerber Pure water,2017-01-01,2018-12-31
11720616,4,Beech-Nut Spring water,2017-01-01,2018-12-31
11720616,5,Gerber Good Start Soy Plus,2017-01-01,2018-12-31
11720617,1,made with filtered tap water or well water,2017-01-01,2018-12-31
11720617,2,Gerber Good Start Soy Plus,2017-01-01,2018-12-31
11720618,2,made with bottled spring water,2017-01-01,2018-12-31
11720618,3,Gerber Good Start Soy Plus,2017-01-01,2018-12-31
11720619,2,made with Nursery water,2017-01-01,2018-12-31
11720619,3,Gerber Pure water,2017-01-01,2018-12-31
11720619,4,Beech-Nut Spring water,2017-01-01,2018-12-31
11720619,5,Gerber Good Start soy Plus,2017-01-01,2018-12-31
11720620,1,Gerber Good Start 2 Soy Plus,2017-01-01,2018-12-31
11720620,2,prepared from powder,2017-01-01,2018-12-31
11720620,3,"made with tap water, well water, bottled water, or baby water",2017-01-01,2018-12-31
11720800,1,Parents' Choice,2017-01-01,2018-12-31
11720800,2,Ultra Bright Beginnings,2017-01-01,2018-12-31
11720801,1,Parents' Choice,2017-01-01,2018-12-31
11720801,2,Ultra Bright Beginnings,2017-01-01,2018-12-31
11720802,1,Parents' Choice,2017-01-01,2018-12-31
11720802,2,Ultra Bright Beginnings,2017-01-01,2018-12-31
11720802,3,"made with tap water, well water, bottled water, or baby water",2017-01-01,2018-12-31
11720803,1,Parents' Choice,2017-01-01,2018-12-31
11720803,2,Ultra Bright Beginnings,2017-01-01,2018-12-31
11720807,1,Parents' Choice,2017-01-01,2018-12-31
11720807,2,made with filtered tap water or well water,2017-01-01,2018-12-31
11720808,1,Parents' Choice,2017-01-01,2018-12-31
11720808,3,made with bottled spring water,2017-01-01,2018-12-31
11720809,1,Parents' Choice,2017-01-01,2018-12-31
11720809,3,made with Nursery water,2017-01-01,2018-12-31
11720809,4,Gerber Pure water,2017-01-01,2018-12-31
11720809,5,Beech-Nut Spring water,2017-01-01,2018-12-31
11740310,1,Enfamil Nutramigen Lipil,2017-01-01,2018-12-31
11740310,2,Enfamil Nutramigen with Enflora LGG,2017-01-01,2018-12-31
11740311,1,Enfamil Nutramigen Lipil,2017-01-01,2018-12-31
11740311,2,Enfamil Nutramigen with Enflora LGG,2017-01-01,2018-12-31
11740312,1,Enfamil Nutramigen Lipil,2017-01-01,2018-12-31
11740312,2,Enfamil Nutramigen with Enflora LGG,2017-01-01,2018-12-31
11740312,3,made with filtered tap water or well water,2017-01-01,2018-12-31
11740312,4,"made with bottled spring water, bottled water, or baby water",2017-01-01,2018-12-31
11740313,1,Enfamil Nutramigen Lipil,2017-01-01,2018-12-31
11740313,2,Enfamil Nutramigen with Enflora LGG,2017-01-01,2018-12-31
11740313,3,made with filtered tap water or well water,2017-01-01,2018-12-31
11740313,4,"made with bottled spring water, bottled water, or baby water",2017-01-01,2018-12-31
11740320,1,Enfamil Nutramigen AA LIPIL,2017-01-01,2018-12-31
11740323,1,Enfamil Nutramigen AA LIPIL,2017-01-01,2018-12-31
11740323,2,"made with filtered tap water, well water, bottled water, or baby water",2017-01-01,2018-12-31
11740400,1,Enfamil Pregestimil LIPIL,2017-01-01,2018-12-31
11740401,1,Enfamil Pregestimil LIPIL,2017-01-01,2018-12-31
11740403,1,Enfamil Pregestimil LIPIL,2017-01-01,2018-12-31
11740403,2,"made with filtered tap water, well water, bottled water, or baby water",2017-01-01,2018-12-31
11740511,1,Enfamil Premature 24 Cal,2017-01-01,2018-12-31
11740511,2,Enfamil Premature 30 Cal,2017-01-01,2018-12-31
11740511,3,Enfamil 24,2017-01-01,2018-12-31
11740521,1,"Enfamil Premature LIPIL 20, iron",2017-01-01,2018-12-31
11740521,2,Enfamil Premature 24 Cal,2017-01-01,2018-12-31
11740521,3,Enfamil Premature 30 Cal,2017-01-01,2018-12-31
11740521,4,Enfamil 24,2017-01-01,2018-12-31
11813000,1,nonfat milk,2017-01-01,2018-12-31
11830150,1,no dry milk,2017-01-01,2018-12-31
11830160,3,all types,2017-01-01,2018-12-31
11830160,4,hot chocolate / cocoa dry mix,2017-01-01,2018-12-31
11830165,4,reduced calorie,2017-01-01,2018-12-31
11830165,5,sugar free,2017-01-01,2018-12-31
11830260,1,Ovaltine,2017-01-01,2018-12-31
11830260,2,NS as to flavor,2017-01-01,2018-12-31
11830400,3,flavors other than chocolate,2017-01-01,2018-12-31
12110100,1,coffee cream,2017-01-01,2018-12-31
12110100,2,table cream,2017-01-01,2018-12-31
12120100,1,plain,2017-01-01,2018-12-31
12120110,3,low fat,2017-01-01,2018-12-31
12120110,4,plain or flavored,2017-01-01,2018-12-31
12130100,2,whipping cream,2017-01-01,2018-12-31
12130100,3,NS as to heavy or light,2017-01-01,2018-12-31
12140000,3,heavy,2017-01-01,2018-12-31
12140000,4,light,2017-01-01,2018-12-31
12140000,6,Reddiwip,2017-01-01,2018-12-31
12140000,7,real whipped cream,2017-01-01,2018-12-31
12140000,8,plain or flavored,2017-01-01,2018-12-31
